im_name	xmin_coord	ymin_coord	xmax_coord	ymax_coord	box_conf	predicted	brand_conf
2022_03_22_ccz760nuXcbQmW2LeUkTvAuFyI4fCK7DMTCiKpcL	179	299	244	418	0.27621445059776306	unknown	0.4411184
2022_03_29_LusHFlzUWEhyiYR208m6c2Bnj3Z7PtJJut4snq0R	502	358	593	495	0.6740537881851196	corona	0.9757791
2022_03_29_LusHFlzUWEhyiYR208m6c2Bnj3Z7PtJJut4snq0R	87	111	154	202	0.4357411563396454	unknown	0.9424587
2022_07_01_UzMPBYfYsZK34AfDZUb7BS6aJVmbH8zbM1CvLrce	291	209	353	430	0.5917975306510925	unknown	0.98521036
2020_02_18_9nP12ONwtNbvLWgIyxOTXtd9wUlXD3klIiicrlYS	103	254	205	346	0.8305490612983704	seven_eleven	0.9999858
2020_02_18_9nP12ONwtNbvLWgIyxOTXtd9wUlXD3klIiicrlYS	68	203	159	279	0.6997007131576538	seven_eleven	0.69835615
2020_02_18_9nP12ONwtNbvLWgIyxOTXtd9wUlXD3klIiicrlYS	182	382	293	485	0.6097868084907532	seven_eleven	0.96399206
2020_02_18_9nP12ONwtNbvLWgIyxOTXtd9wUlXD3klIiicrlYS	149	317	249	412	0.5761040449142456	seven_eleven	0.99979895
2020_02_18_9nP12ONwtNbvLWgIyxOTXtd9wUlXD3klIiicrlYS	164	88	507	640	0.3783979117870331	unknown	0.99999785
2022_07_30_jN7ouDJxBBsk0RE6FYBJGRDakiV6kOim5vEsbGYz	204	212	431	428	0.7483667135238647	heinz	0.9999896
2020_01_20_I8vu33xDvHxZxyzsqXX1OtBZNQLkKmsMv9J4bQZO	263	276	376	357	0.44591471552848816	unknown	0.9369092
2022_03_30_5QIONkZ7HZiOY2JXQHYKpAMivGAjzNxtAgKR40Y2	276	301	363	343	0.6258291602134705	jack_daniels	0.99997187
2022_02_07_nmC931ztG39CYHXp7lD64XOnCnvyscr3HSVUpmbV	173	340	225	406	0.7082604765892029	unknown	0.98393965
2022_02_07_nmC931ztG39CYHXp7lD64XOnCnvyscr3HSVUpmbV	503	158	555	225	0.6282341480255127	guinness	0.97469556
2022_02_07_nmC931ztG39CYHXp7lD64XOnCnvyscr3HSVUpmbV	354	151	407	217	0.4888429045677185	guinness	0.9998715
2022_02_07_nmC931ztG39CYHXp7lD64XOnCnvyscr3HSVUpmbV	205	77	256	145	0.25946560502052307	guinness	0.99822754
112_XtQZ6cmadWQcnP7NylrlNDJoiWE6hawJfKRU62FC	544	366	637	451	0.40880095958709717	bud_light	1.0
2021_08_06_lb9YzlIpLkREUKJVTginuRXB9TdEiddDpTssZPRW	601	254	640	347	0.4800764322280884	unknown	0.99960774
2021_08_06_lb9YzlIpLkREUKJVTginuRXB9TdEiddDpTssZPRW	161	170	556	494	0.472334623336792	white_claw	0.99902296
2022_02_27_JrBOiZTkXmznpjRFktW6YtHdLWAQB3PB9dwTlVLi	276	262	373	379	0.8403184413909912	mountain_dew	0.68344533
2022_02_27_JrBOiZTkXmznpjRFktW6YtHdLWAQB3PB9dwTlVLi	397	203	473	295	0.6481707692146301	heinz	0.99346864
2020_08_27_nkYczsokQjPk4IhPRUCyTeEUEfyq7WvECTDZmyqe	230	221	409	428	0.3752497732639313	unknown	0.9939719
2022_03_01_vHJKwbLflxamnFmrotf1dMZgiuRpjnF7QR24kcjM	49	171	132	369	0.6194237470626831	seven_eleven	1.0
2022_03_01_vHJKwbLflxamnFmrotf1dMZgiuRpjnF7QR24kcjM	429	334	527	514	0.2711280584335327	doritos	0.98890746
2022_05_22_82DGNVwUiKsqi15pwHZEtZ4LJdo2AhWocsEfqLxb	65	77	589	593	0.8758916854858398	unknown	0.99997187
2022_01_17_TGSm6j15KajRsqbs6goHfHGTsracU2jRAap5PHFg	382	287	542	489	0.7876499891281128	fanta	0.962145
2022_01_17_TGSm6j15KajRsqbs6goHfHGTsracU2jRAap5PHFg	108	160	155	220	0.7436760067939758	mcdonalds	1.0
112_UtglvHKcc0ek1pF0a2Ux8OjzXeb8Rt0WBoLYEPTK	314	377	488	516	0.7217658162117004	unknown	0.80532193
2021_05_29_VU7UVF4xfdumsr1Svj6AnIOsamuoK2ZPPKJDdDsv	285	379	411	473	0.8511567115783691	nestle_pure_life	0.7228518
2022_02_27_yBp6CNxyOzPJzBalr2rbCkbZhLL9cTB4w7tFUf1u	251	246	389	392	0.7996758818626404	lays	0.55009365
2019_09_23_StbbusgK2t7FPMvhmS7yWcGgjYb9knsZL1KEBSgz	35	190	445	495	0.5685986876487732	unknown	0.9994029
2019_09_23_StbbusgK2t7FPMvhmS7yWcGgjYb9knsZL1KEBSgz	161	191	445	493	0.4924634099006653	unknown	0.9735937
2019_09_23_StbbusgK2t7FPMvhmS7yWcGgjYb9knsZL1KEBSgz	512	121	594	205	0.38756224513053894	unknown	0.7708376
2019_09_23_StbbusgK2t7FPMvhmS7yWcGgjYb9knsZL1KEBSgz	25	68	444	497	0.3379908502101898	unknown	0.9999951
2021_12_19_1wPyhka69spTcrVuvIXK3cUYdFcqk6NyV8vZ4rgH	461	136	528	194	0.5376029014587402	mountain_dew	0.36074728
2021_12_19_1wPyhka69spTcrVuvIXK3cUYdFcqk6NyV8vZ4rgH	482	41	519	116	0.4470515847206116	heineken	0.99995947
2021_12_19_1wPyhka69spTcrVuvIXK3cUYdFcqk6NyV8vZ4rgH	517	87	595	219	0.4343411922454834	unknown	0.97982854
2021_12_19_1wPyhka69spTcrVuvIXK3cUYdFcqk6NyV8vZ4rgH	235	299	312	362	0.39106082916259766	unknown	0.99725026
2021_12_19_1wPyhka69spTcrVuvIXK3cUYdFcqk6NyV8vZ4rgH	253	188	296	281	0.32621872425079346	heineken	1.0
2022_04_26_YWF33y4ZjgnLIL4AjNt57Nr4G8m8GWae4I4E5wtW	100	214	227	525	0.8350113034248352	unknown	0.99206114
2022_04_26_YWF33y4ZjgnLIL4AjNt57Nr4G8m8GWae4I4E5wtW	407	128	539	438	0.8322901725769043	unknown	0.9987355
2022_04_26_YWF33y4ZjgnLIL4AjNt57Nr4G8m8GWae4I4E5wtW	258	204	365	453	0.8227429986000061	unknown	0.97325605
2019_01_26_jUKtLGsPH8WN7CwUYpfRAfvDZVWBFC9uBOGtMK6H	209	222	435	448	0.7752903699874878	coca_cola	0.9697515
2022_08_13_iPn4siDm7AfjTvyxtdl4LAQjLC4UTF7RqUzPk7ze	143	198	518	445	0.8359110951423645	unknown	0.9904975
2022_06_01_Yv5ClnzVXhq7CrzNElsk1Fu5z07gHOyZCXBfSjTm	252	297	296	377	0.6728286743164062	unknown	0.93178606
2022_06_01_Yv5ClnzVXhq7CrzNElsk1Fu5z07gHOyZCXBfSjTm	288	278	347	369	0.5183232426643372	unknown	0.99936825
2020_01_06_7reRWC1m9NOPTEVHmQrjkr7qcuGBnps2WaFU1zGw	147	150	491	491	0.8293884992599487	snickers	0.99999976
2022_02_24_APvQv92pBfnjuhfUyKZoYC2DjghNk3EohkWNMJ9A	256	266	382	365	0.5337920188903809	fanta	0.9999391
2023_04_06_apWenFq9h3GenG2GFjYFe3e3xd33O4SFCjF0u2lF	137	164	321	397	0.7440212368965149	unknown	0.9999999
2023_04_06_apWenFq9h3GenG2GFjYFe3e3xd33O4SFCjF0u2lF	422	416	505	466	0.6716518402099609	jack_daniels	0.51374805
2022_02_25_8KxlQw1qe8Z5XuHP6MAw5GMYRJc86sKgt5aADo8I	195	481	222	527	0.27117761969566345	unknown	0.9619062
2022_03_01_I6wPQtyXvTmsceaIQrUSLOUinSDnDUPDbgRzZJoo	40	82	155	255	0.7729189395904541	doritos	1.0
2022_03_01_I6wPQtyXvTmsceaIQrUSLOUinSDnDUPDbgRzZJoo	440	143	506	228	0.7486780285835266	bud_light	0.9999591
2022_03_01_I6wPQtyXvTmsceaIQrUSLOUinSDnDUPDbgRzZJoo	508	472	575	564	0.5604714155197144	jack_daniels	0.7699959
2021_05_31_IMG_9777	181	251	452	404	0.2714674770832062	modelo	0.99247086
2021_12_14_XwsiyJDd5pN2TaHjLZoEu7qBtVDQttI6GKAUHbEg	217	467	340	583	0.6615299582481384	heineken	0.83499926
2018_08_13_swBTkaYEa7q560s2fmVvjNFeNmlCvX9Y1UB2LdqV	164	453	461	532	0.7372666001319885	unknown	0.99511576
2021_08_06_c2By5BLOTF6OejHYWfm4fbMqkWr1S2j1CtBiy1bj	300	0	376	67	0.7106562256813049	unknown	0.91377985
2021_02_21_huXqD12zWmWKea45nCNhhWb7JrDYobkj7KAWg3kv	278	328	373	460	0.6840969920158386	unknown	0.95356125
2022_03_09_Cpr0lFqPpf6sjYhauo75ou6mQdKMh0gjfn4BRe8z	26	503	104	586	0.7137274146080017	heineken	0.65565205
2022_03_09_Cpr0lFqPpf6sjYhauo75ou6mQdKMh0gjfn4BRe8z	325	462	405	565	0.6583442091941833	unknown	0.6159789
2022_03_09_Cpr0lFqPpf6sjYhauo75ou6mQdKMh0gjfn4BRe8z	302	107	343	157	0.48001840710639954	budweiser	0.872414
2022_03_09_Cpr0lFqPpf6sjYhauo75ou6mQdKMh0gjfn4BRe8z	536	212	609	377	0.40509238839149475	modelo	0.9999926
2022_03_09_Cpr0lFqPpf6sjYhauo75ou6mQdKMh0gjfn4BRe8z	67	547	169	640	0.3722926676273346	unknown	0.7664197
2021_06_08_9dsgpHXzmTgGYuvC9dClAbpgBau9Akig5miAecil	280	242	399	356	0.30731436610221863	unknown	0.9999989
2019_11_21_wPpzvv3Emuw4lRzAWHbkz6tkAR1CADcJgFBiVgQC	166	227	223	277	0.4467933177947998	gogo_squeez	0.7307907
2019_11_21_wPpzvv3Emuw4lRzAWHbkz6tkAR1CADcJgFBiVgQC	159	365	265	459	0.2815708518028259	jarritos	0.9999918
2022_02_24_LhWUqHGhwyZppZ5gSy6axEaHpcCOHtk5dVkVE4gv	57	75	116	164	0.6861040592193604	unknown	0.997931
2022_02_24_LhWUqHGhwyZppZ5gSy6axEaHpcCOHtk5dVkVE4gv	514	0	640	39	0.3924543857574463	pepsi	0.97092867
2022_02_24_LhWUqHGhwyZppZ5gSy6axEaHpcCOHtk5dVkVE4gv	116	448	155	529	0.378764808177948	unknown	0.9436066
2018_12_31_5Gn6Fuj1e1v41KNyAMHyIijFW377V0ecfo4qhHuK	151	316	328	436	0.4271824061870575	unknown	0.9999988
2018_12_31_5Gn6Fuj1e1v41KNyAMHyIijFW377V0ecfo4qhHuK	302	179	378	265	0.3454129099845886	unknown	0.98762685
2018_12_31_5Gn6Fuj1e1v41KNyAMHyIijFW377V0ecfo4qhHuK	362	121	525	237	0.3378959000110626	unknown	0.7242805
2018_12_31_5Gn6Fuj1e1v41KNyAMHyIijFW377V0ecfo4qhHuK	296	112	528	271	0.29584401845932007	unknown	0.94193274
2018_11_24_cTRzcA1UU3f3VnECksaS8r8g6z0kTS0hAVCaZIxu	250	225	390	395	0.6466330289840698	unknown	0.99982786
2022_03_25_MJ3FwiMkU6211YatX5ZLj0kE91Yv5F3Lxe5dFqAV	145	118	269	282	0.6598410606384277	dasani	0.54068285
2022_02_27_1FLq9Fp43ySh2CmRN89VxWxijz5NiTbTtl7oSIPg	240	210	390	394	0.6654689908027649	amstel_light	0.9999883
2022_02_27_1FLq9Fp43ySh2CmRN89VxWxijz5NiTbTtl7oSIPg	275	370	456	516	0.5901713371276855	amstel_light	0.9995208
2021_04_15_IMG_1245	239	259	391	384	0.4371667206287384	unknown	0.9999621
2021_04_15_IMG_1245	237	181	414	384	0.2908691167831421	unknown	0.9453472
2022_05_13_nLc15JfX7BWwQOJZJdjEsfoG2wjS6Ly0YL3O0nJG	182	204	448	433	0.8375213742256165	doritos	0.8500365
2022_04_01_lB264931gqpaUdnGA0QCZzO6ntrdPVvV2thN5qfN	134	129	174	238	0.4232032895088196	unknown	0.9975127
2022_04_01_lB264931gqpaUdnGA0QCZzO6ntrdPVvV2thN5qfN	239	383	267	429	0.28050166368484497	sun_chips	0.74884933
2022_02_12_WgrIHQh6mLTuHp8ZsFA7l3MyQlFQDFfNPyS2h9Sc	191	113	459	541	0.6549643874168396	mountain_dew	0.62261325
2021_06_07_IMG_0729	70	289	188	435	0.8538970947265625	unknown	0.99818736
2022_03_01_lyvJ6i7QCzU7APz21mpeNLzs6VEOQHTzhxI8yIh9	131	139	227	318	0.5504152178764343	monster	0.99999964
2022_03_01_lyvJ6i7QCzU7APz21mpeNLzs6VEOQHTzhxI8yIh9	435	396	546	499	0.30265113711357117	fanta	0.8888692
2022_03_01_lyvJ6i7QCzU7APz21mpeNLzs6VEOQHTzhxI8yIh9	88	108	209	179	0.26321274042129517	monster	1.0
2022_12_07_JVHbcwZbbgn4bpaTHlTk7OOMLuhzm31iMjA9Gbd4	277	286	389	387	0.42589208483695984	bud_light	0.9986552
2018_11_17_enxp75EHkwRK9MFcniPbU6gAv7MONBIc3KyKjpIF	271	267	371	370	0.6906456351280212	unknown	0.9992756
2018_11_17_enxp75EHkwRK9MFcniPbU6gAv7MONBIc3KyKjpIF	221	232	260	301	0.6436024904251099	unknown	0.7738925
2022_05_28_vMlIYI6O2UMhdxytWLz9JVDeTOHRSpL45mZSyXDL	130	96	475	617	0.7913481593132019	budweiser	0.9999429
2022_05_28_vMlIYI6O2UMhdxytWLz9JVDeTOHRSpL45mZSyXDL	223	176	393	363	0.40196797251701355	budweiser	0.99299425
2021_07_28_BYKotANU8bJgqm2ntFsBb1pwZGnCsWVGNFF7DbWY	269	240	360	395	0.576542317867279	doritos	1.0
2022_01_01_M848SgHRWJYYv8M0wK761Oky5TEurQBsJY3ToRoO	258	266	386	369	0.32215645909309387	marlboro	0.9983047
2022_01_09_WTNsok0XO1klk5hPEOUEotfnu5wQqBFogjlBumH3	234	210	334	358	0.8095972537994385	coca_cola	0.50963235
2022_01_09_WTNsok0XO1klk5hPEOUEotfnu5wQqBFogjlBumH3	559	325	600	441	0.6616944670677185	3_musketeers	0.63334143
2022_01_09_WTNsok0XO1klk5hPEOUEotfnu5wQqBFogjlBumH3	448	338	504	453	0.4541481137275696	stella	0.9934917
2022_01_09_WTNsok0XO1klk5hPEOUEotfnu5wQqBFogjlBumH3	327	340	409	496	0.32884636521339417	stella	0.9999893
2019_06_19_uJJp933PgJXs94i6z2qFlBdmkxRehNKC21mmip5h	510	108	549	180	0.7643575072288513	heineken	0.8679516
2019_06_19_uJJp933PgJXs94i6z2qFlBdmkxRehNKC21mmip5h	57	485	70	508	0.41681256890296936	3_musketeers	0.99868006
2019_06_19_uJJp933PgJXs94i6z2qFlBdmkxRehNKC21mmip5h	386	496	411	516	0.28375595808029175	smart_water	0.55527306
2022_02_23_LyB3yylvTQyNFKf9hSu8s6rfhocoWKaNfTqyvwsn	468	67	561	186	0.9090762138366699	amstel_light	1.0
2022_02_23_LyB3yylvTQyNFKf9hSu8s6rfhocoWKaNfTqyvwsn	494	440	598	574	0.9014685153961182	amstel_light	1.0
2022_02_23_LyB3yylvTQyNFKf9hSu8s6rfhocoWKaNfTqyvwsn	105	107	235	259	0.8824104070663452	amstel_light	0.9999956
2022_02_23_LyB3yylvTQyNFKf9hSu8s6rfhocoWKaNfTqyvwsn	468	239	561	362	0.8306025266647339	amstel_light	0.9999598
2022_02_23_LyB3yylvTQyNFKf9hSu8s6rfhocoWKaNfTqyvwsn	40	290	171	423	0.7915201187133789	amstel_light	0.9999931
2022_02_23_LyB3yylvTQyNFKf9hSu8s6rfhocoWKaNfTqyvwsn	307	395	419	532	0.7542147636413574	amstel_light	0.999998
2022_01_12_4vQiPHzWvvGyy969e7Gy5WaUnHAJKkYitPUDGTzY	244	415	286	481	0.6331420540809631	unknown	0.9876885
2022_01_12_4vQiPHzWvvGyy969e7Gy5WaUnHAJKkYitPUDGTzY	526	429	598	531	0.3220343291759491	unknown	0.54437387
2021_08_06_749U9F5T01a8On31qfyFLIRdSyM5e8W6s13Z1S4s	76	169	401	504	0.8223176002502441	unknown	0.9971187
2021_08_06_749U9F5T01a8On31qfyFLIRdSyM5e8W6s13Z1S4s	491	174	561	277	0.7531589269638062	seven_eleven	0.9490552
2023_03_30_LNYUd4dbynWvm3mQ6J8CVSagmhfKTTnFTy29CR9C	197	205	433	443	0.8317587375640869	unknown	0.70789176
2022_12_06_2zzg54khn9R4Nq43AZ3lUE41TBEjx5miOqmadctA	287	279	355	362	0.8662980198860168	great_value	0.9999958
2022_03_30_nUMK0KFKt1cBXBokYIliij3sXUKAOXcMr517O6mr	263	273	376	362	0.776655912399292	cheetos	0.67551017
2022_02_22_uK37tMTpKgcJ4kBc7fLiDOdNX7x2lqmKUv3Q08Zl	278	270	359	318	0.3573969900608063	mountain_dew	0.9844855
2022_02_22_uK37tMTpKgcJ4kBc7fLiDOdNX7x2lqmKUv3Q08Zl	242	269	395	368	0.317732036113739	unknown	0.9997458
2022_02_22_uK37tMTpKgcJ4kBc7fLiDOdNX7x2lqmKUv3Q08Zl	244	303	394	368	0.3158242702484131	unknown	0.9999583
2021_07_18_DwmAOI5WeZpLtnJPGLN4QMS6KHOZJeO52g0b8kxO	47	205	147	300	0.8542109727859497	amstel_light	0.8403301
2021_07_18_DwmAOI5WeZpLtnJPGLN4QMS6KHOZJeO52g0b8kxO	332	43	505	175	0.8461061120033264	unknown	0.9999956
2021_07_18_DwmAOI5WeZpLtnJPGLN4QMS6KHOZJeO52g0b8kxO	475	483	560	593	0.7718102931976318	heineken	1.0
2021_07_18_DwmAOI5WeZpLtnJPGLN4QMS6KHOZJeO52g0b8kxO	528	209	588	237	0.6716951131820679	oreo	0.83494854
2021_07_18_DwmAOI5WeZpLtnJPGLN4QMS6KHOZJeO52g0b8kxO	464	233	564	401	0.5261140465736389	natural_light	0.6801438
2021_07_18_DwmAOI5WeZpLtnJPGLN4QMS6KHOZJeO52g0b8kxO	471	159	517	211	0.3883369266986847	tylenol	0.8319265
2021_07_18_DwmAOI5WeZpLtnJPGLN4QMS6KHOZJeO52g0b8kxO	558	385	584	441	0.3061790466308594	monster	0.9999249
2021_07_18_DwmAOI5WeZpLtnJPGLN4QMS6KHOZJeO52g0b8kxO	518	262	570	349	0.289457231760025	unknown	0.76110095
2021_12_12_hVdBYFLHVtWYFx34LyxOtyANpN0NOY3mCCicqQ02	463	208	560	373	0.28262484073638916	dr_pepper	0.7561424
2022_01_12_rBfnT5ubzDqaa0tGMJoC6KBErgMYYLGptlKoGzxl	130	285	199	384	0.8637067675590515	corona	0.97921294
2022_01_12_rBfnT5ubzDqaa0tGMJoC6KBErgMYYLGptlKoGzxl	183	537	256	601	0.8518239259719849	corona	0.99999607
2022_01_12_rBfnT5ubzDqaa0tGMJoC6KBErgMYYLGptlKoGzxl	523	382	596	487	0.8395683169364929	unknown	0.761962
2022_01_12_rBfnT5ubzDqaa0tGMJoC6KBErgMYYLGptlKoGzxl	43	349	132	475	0.8009326457977295	unknown	0.9981572
2022_01_12_rBfnT5ubzDqaa0tGMJoC6KBErgMYYLGptlKoGzxl	265	400	324	510	0.6886534690856934	modelo	0.73401415
2022_01_12_rBfnT5ubzDqaa0tGMJoC6KBErgMYYLGptlKoGzxl	98	149	146	171	0.647631824016571	unknown	0.82732445
2022_01_12_rBfnT5ubzDqaa0tGMJoC6KBErgMYYLGptlKoGzxl	354	71	452	155	0.6377383470535278	heineken	1.0
2022_01_12_rBfnT5ubzDqaa0tGMJoC6KBErgMYYLGptlKoGzxl	283	282	331	365	0.5576863884925842	unknown	0.8390569
2022_01_12_rBfnT5ubzDqaa0tGMJoC6KBErgMYYLGptlKoGzxl	350	161	422	230	0.5347049236297607	unknown	0.96936417
2022_01_12_rBfnT5ubzDqaa0tGMJoC6KBErgMYYLGptlKoGzxl	344	376	426	482	0.5195779204368591	unknown	0.9989718
2022_01_12_rBfnT5ubzDqaa0tGMJoC6KBErgMYYLGptlKoGzxl	434	368	515	487	0.5183815360069275	heineken	0.9897719
2022_01_12_rBfnT5ubzDqaa0tGMJoC6KBErgMYYLGptlKoGzxl	204	283	254	337	0.505558431148529	unknown	0.9888465
2022_01_12_rBfnT5ubzDqaa0tGMJoC6KBErgMYYLGptlKoGzxl	347	308	430	482	0.49292925000190735	busch_light	0.98166084
2022_01_12_rBfnT5ubzDqaa0tGMJoC6KBErgMYYLGptlKoGzxl	198	172	239	198	0.3623139560222626	3_musketeers	0.9526421
2022_01_12_rBfnT5ubzDqaa0tGMJoC6KBErgMYYLGptlKoGzxl	115	167	148	184	0.32988783717155457	mountain_dew	0.9520013
2021_07_05_IMG_2946	258	304	377	342	0.787713885307312	budweiser	0.99995744
2021_07_05_IMG_2946	336	0	420	123	0.3042353093624115	guinness	0.8614077
2021_06_27_IMG_2341	435	148	555	275	0.6769657731056213	lays	0.6611325
2021_06_27_IMG_2341	84	448	123	483	0.6661293506622314	unknown	0.91450024
2021_06_27_IMG_2341	87	411	149	455	0.5886533260345459	unknown	0.9783357
2021_07_20_6XPIvOxtXaXQRbRfM7xT6e8F4IsPPAQYChgLXOLx	101	404	206	561	0.571101188659668	caprisun	0.9968562
2021_07_20_6XPIvOxtXaXQRbRfM7xT6e8F4IsPPAQYChgLXOLx	391	310	499	350	0.41666051745414734	unknown	0.8164055
2021_07_20_6XPIvOxtXaXQRbRfM7xT6e8F4IsPPAQYChgLXOLx	364	334	558	406	0.2518998682498932	red_bull	0.99080557
2022_01_17_3WfWQPJ6XmyhMa60Ft8iTDvYTnQqWwzJGS7xdsZM	465	111	602	231	0.8544662594795227	unknown	0.99915564
2022_01_17_3WfWQPJ6XmyhMa60Ft8iTDvYTnQqWwzJGS7xdsZM	41	416	87	514	0.7563619017601013	dr_pepper	0.80572194
2022_01_17_3WfWQPJ6XmyhMa60Ft8iTDvYTnQqWwzJGS7xdsZM	280	496	318	577	0.7446063160896301	unknown	0.98650056
2022_01_17_3WfWQPJ6XmyhMa60Ft8iTDvYTnQqWwzJGS7xdsZM	237	61	293	110	0.2789249122142792	unknown	0.97751576
2022_09_12_qCSQ9aNSSLqoGSQhjrisuR1dlujI8XUY8MpydCVj	205	168	443	447	0.8229432702064514	nature_valley	0.45399052
2020_08_28_20200828_184629	230	233	400	378	0.5319288372993469	stella	0.9995603
2022_02_21_Znatg010NlWiogI2pgvGpLOqOhgAr8bzO8IcFi37	412	46	593	165	0.6380440592765808	heineken	0.9994412
2022_02_21_Znatg010NlWiogI2pgvGpLOqOhgAr8bzO8IcFi37	47	333	91	371	0.43304213881492615	unknown	0.96499455
2021_05_04_IMG_5796	285	289	418	357	0.7169046998023987	aquafina	0.99999964
2021_05_04_IMG_5796	353	361	369	383	0.3032931387424469	bud_light	0.9925011
2022_01_14_SVBgw0DfMUQW8QoUfQxzkeTgE5s5FTsEsnDAaMOd	501	472	588	562	0.7636064887046814	coca_cola	0.9999976
2022_01_14_SVBgw0DfMUQW8QoUfQxzkeTgE5s5FTsEsnDAaMOd	53	122	89	172	0.4786217510700226	bud_light	0.9999976
2021_05_18_IMG_7594	190	333	375	485	0.8587694764137268	amstel_light	0.990121
2021_05_18_IMG_7594	272	158	452	311	0.8228649497032166	amstel_light	0.9999559
2021_07_19_yD1q4ppDe8tsIDFYA5UxsmNfDikF5sm26F1ySmAJ	531	167	568	207	0.288288950920105	unknown	0.92529553
2021_07_19_yD1q4ppDe8tsIDFYA5UxsmNfDikF5sm26F1ySmAJ	508	226	574	313	0.2683865427970886	unknown	0.59895056
2019_06_27_ZU7wcgjxlpbsL3kuMa6oZMmuaplRhJM7clF1ESnO	218	268	423	378	0.5003568530082703	mikes_hard	0.9964684
2019_11_21_IUUHDYQMldIjR5gZtSNek9PIH0HeNg5hMPJ87JL0	246	291	394	351	0.3104935586452484	white_claw	0.79270935
112_CHb22qoTr1vMgCUZOrywezmBkE5tmIyNfXbQaElD	514	149	571	179	0.5101751685142517	monster	0.9718831
2019_09_12_Ff9YTCb6wh1iVMsn5yBW0ar3M531MQ0BjDtkFQtH	263	257	373	391	0.8570056557655334	great_value	1.0
2019_09_12_Ff9YTCb6wh1iVMsn5yBW0ar3M531MQ0BjDtkFQtH	438	339	508	438	0.7375202178955078	michelob	0.6124152
2019_09_12_Ff9YTCb6wh1iVMsn5yBW0ar3M531MQ0BjDtkFQtH	380	97	540	377	0.665968120098114	unknown	0.6370358
2021_07_23_SOQ1Rf9GtsBcjVHOILPRF383QfBfWBcJUiU5CrpL	440	389	561	454	0.6462500095367432	bud_light	0.66857225
2021_07_23_SOQ1Rf9GtsBcjVHOILPRF383QfBfWBcJUiU5CrpL	398	62	545	136	0.3539831042289734	modelo	0.9815181
2022_06_24_VbMPJmP1Hvvx0NsHo3ZUwjyx9cXc1icjBQqBh6EV	287	287	353	351	0.8468515872955322	canada_dry	0.7471449
2022_07_30_9XmcYShx5g7sco74RQGYehsHff3lDtHauoXS9NPP	213	208	441	443	0.6170893907546997	stella	1.0
2018_02_25_SO56XbXyyrrTuyTIJHmyYUxZPwoRn4LYwJWTywTc	271	261	365	321	0.5235326886177063	unknown	0.9981865
2022_02_23_cVKH6BZjWdzx5kL4KYNp7a4MwooUZuIlkxkArtFj	256	93	380	249	0.6303455233573914	heineken	1.0
2022_02_23_cVKH6BZjWdzx5kL4KYNp7a4MwooUZuIlkxkArtFj	297	91	379	248	0.43589919805526733	heineken	1.0
2022_02_23_cVKH6BZjWdzx5kL4KYNp7a4MwooUZuIlkxkArtFj	587	199	611	238	0.36959096789360046	gogo_squeez	0.4438959
2022_03_03_2kMRDfob69zXtOLCSlcjaAkIJvvpZLzSyit4gpRJ	516	215	593	316	0.8851215243339539	amstel_light	0.9999149
2022_03_03_2kMRDfob69zXtOLCSlcjaAkIJvvpZLzSyit4gpRJ	288	558	376	640	0.8513565063476562	amstel_light	0.9999441
2022_03_03_2kMRDfob69zXtOLCSlcjaAkIJvvpZLzSyit4gpRJ	47	318	124	426	0.8139100670814514	amstel_light	0.9999913
2022_03_03_2kMRDfob69zXtOLCSlcjaAkIJvvpZLzSyit4gpRJ	128	49	367	410	0.7804448008537292	modelo	0.9906781
2022_03_03_2kMRDfob69zXtOLCSlcjaAkIJvvpZLzSyit4gpRJ	94	215	142	264	0.42735591530799866	unknown	0.96136194
2022_01_12_5n9bHBezT78bsWijn3WTo8NgSWR2DTxovYBRaCZI	226	230	385	384	0.8697260022163391	unknown	0.98642725
2022_01_12_5n9bHBezT78bsWijn3WTo8NgSWR2DTxovYBRaCZI	286	302	497	504	0.8468862175941467	tylenol	0.8853806
2022_01_12_5n9bHBezT78bsWijn3WTo8NgSWR2DTxovYBRaCZI	153	128	337	317	0.6744894981384277	unknown	0.9997013
2022_03_18_SNcgzO58k6sFAxfUw8yxcPcz7Gq9MBosxSIMR9yv	242	252	409	390	0.8315672874450684	stella	1.0
2022_04_03_E83jEgsZbFM5yHH0aNSXjzocVgxSb3ddE006cVRI	57	378	182	555	0.3957490026950836	unknown	0.99984646
2022_04_03_E83jEgsZbFM5yHH0aNSXjzocVgxSb3ddE006cVRI	493	79	591	212	0.3548012375831604	unknown	0.9997508
2023_02_28_6PIDjeIWBcNBeVugVEUwBhSw0JnMrnigL639sP4D	150	133	543	569	0.2570245862007141	unknown	0.99780136
2022_02_20_UVx50bocrX182wQf3vMsWGaL5PyhL2Jcb1jHljz0	303	333	402	445	0.8248826861381531	sprite	1.0
2022_02_20_UVx50bocrX182wQf3vMsWGaL5PyhL2Jcb1jHljz0	67	167	150	290	0.7732659578323364	coca_cola	0.9999907
2022_02_20_UVx50bocrX182wQf3vMsWGaL5PyhL2Jcb1jHljz0	406	93	566	209	0.7722918391227722	heineken	1.0
2019_03_14_YocDzoIQrCfyakZ6khy6N7YHcR9wpqbYCoTZSMdh	460	398	524	486	0.9023424983024597	starbucks	1.0
2019_03_14_YocDzoIQrCfyakZ6khy6N7YHcR9wpqbYCoTZSMdh	138	196	208	282	0.269810289144516	unknown	0.9162513
