im_name	xmin_coord	ymin_coord	xmax_coord	ymax_coord	box_conf	predicted	brand_conf
2022_02_18_J3FbBUT2kpdgkFLmaI3WLXCTlZTB1Uv0YDllMiML	218	442	303	613	0.9041140675544739	corona	0.9992835521697998
2022_02_18_J3FbBUT2kpdgkFLmaI3WLXCTlZTB1Uv0YDllMiML	489	348	591	506	0.896511435508728	corona	0.999982476234436
2022_02_18_J3FbBUT2kpdgkFLmaI3WLXCTlZTB1Uv0YDllMiML	415	352	517	555	0.7646673917770386	corona	0.998394787311554
2022_02_18_J3FbBUT2kpdgkFLmaI3WLXCTlZTB1Uv0YDllMiML	263	78	362	169	0.3525625169277191	unknown	0.9759030938148499
2022_02_18_J3FbBUT2kpdgkFLmaI3WLXCTlZTB1Uv0YDllMiML	95	236	174	324	0.2457447201013565	corona	0.9865221381187439
2022_02_18_J3FbBUT2kpdgkFLmaI3WLXCTlZTB1Uv0YDllMiML	358	46	453	128	0.23784412443637848	corona	0.9989252686500549
2022_02_18_J3FbBUT2kpdgkFLmaI3WLXCTlZTB1Uv0YDllMiML	145	0	223	125	0.20993445813655853	corona	0.9999995231628418
2022_02_18_J3FbBUT2kpdgkFLmaI3WLXCTlZTB1Uv0YDllMiML	459	64	520	148	0.17686395347118378	modelo	0.9999586343765259
2021_12_31_zohihdHoCmEZMU4cEe7NLE30xY4mqAIkP9wzfQ6N	33	89	145	164	0.8049855828285217	bud_light	0.9993447661399841
2021_12_31_zohihdHoCmEZMU4cEe7NLE30xY4mqAIkP9wzfQ6N	245	503	289	604	0.6605868935585022	unknown	0.7137614488601685
2021_12_31_zohihdHoCmEZMU4cEe7NLE30xY4mqAIkP9wzfQ6N	548	57	609	114	0.5761047601699829	corona	0.9999995231628418
2021_12_31_zohihdHoCmEZMU4cEe7NLE30xY4mqAIkP9wzfQ6N	346	494	375	575	0.5585330724716187	unknown	0.913414716720581
2021_12_31_zohihdHoCmEZMU4cEe7NLE30xY4mqAIkP9wzfQ6N	472	277	500	303	0.5543475151062012	guinness	0.9865730404853821
2021_12_31_zohihdHoCmEZMU4cEe7NLE30xY4mqAIkP9wzfQ6N	300	239	321	259	0.37786638736724854	mikes_hard	0.6574199795722961
2021_12_31_zohihdHoCmEZMU4cEe7NLE30xY4mqAIkP9wzfQ6N	291	493	342	606	0.3712773025035858	heineken	0.9971791505813599
2021_12_31_zohihdHoCmEZMU4cEe7NLE30xY4mqAIkP9wzfQ6N	489	97	547	145	0.20379316806793213	unknown	0.7766153216362
2021_12_31_zohihdHoCmEZMU4cEe7NLE30xY4mqAIkP9wzfQ6N	521	302	575	326	0.1764618158340454	unknown	0.9757325649261475
2022_03_29_mA5NFBd6V5n4oVARjxSPohPEl0Rajefp2kxZ6hns	277	313	347	349	0.3756349980831146	seven_eleven	0.9925813674926758
2019_06_11_q3e6MnGCUJ7KpOomDiPicBLxSKujHdqjOk4tf5OO	171	169	469	464	0.8559808731079102	heineken	0.9908779263496399
2022_01_12_4vQiPHzWvvGyy969e7Gy5WaUnHAJKkYitPUDGTzY	244	415	286	481	0.6331412196159363	unknown	0.9876885414123535
2022_01_12_4vQiPHzWvvGyy969e7Gy5WaUnHAJKkYitPUDGTzY	526	429	598	531	0.32203343510627747	unknown	0.5443719029426575
2022_01_12_4vQiPHzWvvGyy969e7Gy5WaUnHAJKkYitPUDGTzY	193	473	244	540	0.11313077062368393	unknown	0.9561033248901367
2019_09_24_vpNmNJXvpdKLxqO4XlrreyCEjCQzXUbklB0pAIPa	240	256	397	381	0.773207426071167	budweiser	0.5833828449249268
2019_09_24_vpNmNJXvpdKLxqO4XlrreyCEjCQzXUbklB0pAIPa	128	230	173	266	0.2590242922306061	unknown	0.9984428286552429
2019_09_24_vpNmNJXvpdKLxqO4XlrreyCEjCQzXUbklB0pAIPa	167	239	197	306	0.18818172812461853	unknown	0.997405469417572
2019_09_24_vpNmNJXvpdKLxqO4XlrreyCEjCQzXUbklB0pAIPa	165	239	209	306	0.14825576543807983	unknown	0.9814697504043579
2022_02_07_nmC931ztG39CYHXp7lD64XOnCnvyscr3HSVUpmbV	173	340	225	406	0.7082608342170715	unknown	0.9839397668838501
2022_02_07_nmC931ztG39CYHXp7lD64XOnCnvyscr3HSVUpmbV	503	158	555	225	0.6282342076301575	guinness	0.9746953248977661
2022_02_07_nmC931ztG39CYHXp7lD64XOnCnvyscr3HSVUpmbV	354	151	407	217	0.4888412654399872	guinness	0.9998714923858643
2022_02_07_nmC931ztG39CYHXp7lD64XOnCnvyscr3HSVUpmbV	205	77	256	145	0.2594655752182007	guinness	0.9982274174690247
2022_02_07_nmC931ztG39CYHXp7lD64XOnCnvyscr3HSVUpmbV	265	62	316	130	0.18607881665229797	guinness	0.9995139837265015
2022_02_07_nmC931ztG39CYHXp7lD64XOnCnvyscr3HSVUpmbV	179	500	231	566	0.1407783478498459	unknown	0.995895504951477
2022_02_07_nmC931ztG39CYHXp7lD64XOnCnvyscr3HSVUpmbV	326	73	378	140	0.10405898839235306	guinness	0.9603484272956848
2022_02_11_Mme6HOD8gyR0Ci65qHqtQbjucaWPALud04VZBpYF	129	97	191	223	0.7334486842155457	unknown	0.9999700784683228
2022_02_11_Mme6HOD8gyR0Ci65qHqtQbjucaWPALud04VZBpYF	110	245	138	275	0.35532668232917786	twizzlers	0.9585829377174377
2022_01_01_qwvKDToS0fk9421KZAGFBzrPrmWGKH2yzpSBoExN	66	248	255	554	0.8689161539077759	unknown	0.5692128539085388
2022_01_01_qwvKDToS0fk9421KZAGFBzrPrmWGKH2yzpSBoExN	482	132	576	347	0.7867100238800049	nestle_pure_life	0.34099069237709045
2022_01_01_qwvKDToS0fk9421KZAGFBzrPrmWGKH2yzpSBoExN	279	334	385	504	0.2735988199710846	busch_light	0.9491094350814819
2022_01_01_qwvKDToS0fk9421KZAGFBzrPrmWGKH2yzpSBoExN	392	395	419	456	0.1753845065832138	philip_morris	0.8891238570213318
2022_01_21_PSiMuSpAFwdPpawyRFERjn4adpKwEMnrcXGIBUMw	533	374	572	401	0.2635436952114105	jack_daniels	0.9998419284820557
2022_01_21_PSiMuSpAFwdPpawyRFERjn4adpKwEMnrcXGIBUMw	458	319	500	340	0.1659488081932068	mikes_hard	0.9819788336753845
2022_01_21_PSiMuSpAFwdPpawyRFERjn4adpKwEMnrcXGIBUMw	111	398	147	469	0.11939890682697296	guinness	0.9967670440673828
2022_01_21_PSiMuSpAFwdPpawyRFERjn4adpKwEMnrcXGIBUMw	67	217	101	286	0.10833322256803513	guinness	0.9999994039535522
2022_07_19_aLSVO9Sr60or2v2HUNvWHl9qHzDcjJhGMnuky4rl	258	262	376	358	0.22903664410114288	niagara	0.9999595880508423
2021_03_29_CCBD3925-9C81-434D-8C12-213B3D7FCC3D	334	439	358	456	0.1866840422153473	doritos	0.9038410186767578
2021_03_29_CCBD3925-9C81-434D-8C12-213B3D7FCC3D	201	334	372	462	0.12524975836277008	unknown	0.9999991655349731
2021_03_29_CCBD3925-9C81-434D-8C12-213B3D7FCC3D	202	271	373	462	0.11076164990663528	unknown	0.9996749758720398
2023_02_28_6PIDjeIWBcNBeVugVEUwBhSw0JnMrnigL639sP4D	150	133	543	569	0.25702372193336487	unknown	0.9978013634681702
2022_04_01_lB264931gqpaUdnGA0QCZzO6ntrdPVvV2thN5qfN	134	129	174	238	0.42320287227630615	unknown	0.997512698173523
2022_04_01_lB264931gqpaUdnGA0QCZzO6ntrdPVvV2thN5qfN	239	383	267	429	0.28050145506858826	sun_chips	0.7488530278205872
2022_04_01_lB264931gqpaUdnGA0QCZzO6ntrdPVvV2thN5qfN	209	351	267	433	0.17055940628051758	unknown	0.8983338475227356
2022_04_01_lB264931gqpaUdnGA0QCZzO6ntrdPVvV2thN5qfN	361	0	522	149	0.16716091334819794	unknown	0.996300220489502
2022_04_01_lB264931gqpaUdnGA0QCZzO6ntrdPVvV2thN5qfN	509	270	581	414	0.15620404481887817	guinness	0.997943103313446
2022_07_28_MJVvnInSIpynIA4n83OC2UOOh9Foz9Yso0Dc5h8q	283	238	376	368	0.7843769788742065	monster	0.5177284479141235
2022_07_28_MJVvnInSIpynIA4n83OC2UOOh9Foz9Yso0Dc5h8q	239	47	293	106	0.22973056137561798	gatorade	0.2621665894985199
2022_02_12_WgrIHQh6mLTuHp8ZsFA7l3MyQlFQDFfNPyS2h9Sc	191	113	459	541	0.6549646854400635	mountain_dew	0.6226169466972351
2022_07_01_Gpjz1fAY7P7vwqZdELPSfuPZCdIn46bb8QyF2bpI	357	464	400	484	0.7489804029464722	great_value	0.6933755278587341
2022_07_01_Gpjz1fAY7P7vwqZdELPSfuPZCdIn46bb8QyF2bpI	202	132	343	237	0.22556477785110474	busch_light	0.9960916638374329
2019_11_02_wMNROA1s5sTr5KTjYjHHRTeYfyDaIOFFruWJGq7O	152	184	469	571	0.41282057762145996	unknown	0.9859838485717773
2019_11_02_wMNROA1s5sTr5KTjYjHHRTeYfyDaIOFFruWJGq7O	177	191	464	452	0.4070356488227844	unknown	0.9994348883628845
112_YrOvZUmj9vf1mk1HaMilxHHUwhYdKadYdgVefWGc	389	295	543	434	0.6998386979103088	unknown	0.889924168586731
112_YrOvZUmj9vf1mk1HaMilxHHUwhYdKadYdgVefWGc	261	135	378	255	0.5726093649864197	unknown	0.9241346716880798
112_YrOvZUmj9vf1mk1HaMilxHHUwhYdKadYdgVefWGc	59	298	232	506	0.4144475758075714	unknown	0.9538726806640625
112_YrOvZUmj9vf1mk1HaMilxHHUwhYdKadYdgVefWGc	68	304	224	443	0.2489374279975891	unknown	0.9488555192947388
2021_04_21_IMG_2857	339	197	538	453	0.6992921829223633	stella	0.997143566608429
2021_04_21_IMG_2857	88	179	235	296	0.18853697180747986	modelo	0.99993896484375
2022_03_01_RaW06BQRJY0lI2WoqBjNK4gFGbuagLU1bnI6mYST	186	432	250	524	0.683771550655365	unknown	0.9999996423721313
2022_03_01_RaW06BQRJY0lI2WoqBjNK4gFGbuagLU1bnI6mYST	507	51	531	95	0.20898686349391937	jack_daniels	0.7245854139328003
2018_02_16_i278ijJ3cDM98C8eLHoNiKqUyU9jGMjq1l4Oh9VY	461	110	603	417	0.640466570854187	stella	0.9017210602760315
2018_02_16_i278ijJ3cDM98C8eLHoNiKqUyU9jGMjq1l4Oh9VY	252	345	320	565	0.6149764060974121	unknown	0.9865977764129639
2018_02_16_i278ijJ3cDM98C8eLHoNiKqUyU9jGMjq1l4Oh9VY	254	396	316	491	0.1561734974384308	mccafe	0.9519443511962891
2022_02_15_YOHk8Bjn7C4lzCI9PRh5hrKSh11XHhRnB6i2c6Vw	168	150	466	485	0.7278015613555908	snickers	0.7642106413841248
2022_02_15_YOHk8Bjn7C4lzCI9PRh5hrKSh11XHhRnB6i2c6Vw	388	498	440	561	0.6293776035308838	unknown	0.9469257593154907
2018_12_31_5Gn6Fuj1e1v41KNyAMHyIijFW377V0ecfo4qhHuK	151	316	328	436	0.42718246579170227	unknown	0.9999988079071045
2018_12_31_5Gn6Fuj1e1v41KNyAMHyIijFW377V0ecfo4qhHuK	302	179	378	265	0.34541332721710205	unknown	0.9876267313957214
2018_12_31_5Gn6Fuj1e1v41KNyAMHyIijFW377V0ecfo4qhHuK	362	121	525	237	0.33789658546447754	unknown	0.7242827415466309
2018_12_31_5Gn6Fuj1e1v41KNyAMHyIijFW377V0ecfo4qhHuK	296	112	528	271	0.2958437204360962	unknown	0.9419330358505249
2019_11_03_9YmdmPaNHdnuZ4bOp6yZ52CkC7dTalRuwKKxGpeS	210	71	227	90	0.4734485149383545	keebler	0.5472292900085449
2019_11_03_9YmdmPaNHdnuZ4bOp6yZ52CkC7dTalRuwKKxGpeS	81	234	252	422	0.34888356924057007	unknown	0.9999988079071045
2022_02_17_hiQ90XzJXejNJla2JiKl4VjgAJfoYGAmCHUWz1rG	230	270	411	379	0.5021487474441528	coca_cola	0.5672869682312012
2022_02_17_hiQ90XzJXejNJla2JiKl4VjgAJfoYGAmCHUWz1rG	271	0	386	118	0.3162616789340973	coca_cola	0.9233946204185486
2022_01_01_3Ivoj3prAcGeUGCeXbBWLSRRitxXjyqM2DyB9YwU	242	237	409	405	0.45939019322395325	snickers	0.37251192331314087
2022_01_01_m2dKM05qBtDJXCFYOpiGNJ8MxN5wvsSt300cAv6X	77	432	154	510	0.1303779035806656	unknown	0.6987006068229675
2022_01_15_uSr5vTATx1y9r91iBDLMzZkqCJhWtZmrVFe7IVNy	63	151	126	192	0.5117380619049072	heineken	0.983932614326477
2022_01_15_uSr5vTATx1y9r91iBDLMzZkqCJhWtZmrVFe7IVNy	109	328	220	397	0.3981603980064392	heineken	1.0
2022_01_15_uSr5vTATx1y9r91iBDLMzZkqCJhWtZmrVFe7IVNy	297	95	343	140	0.378526508808136	heineken	1.0
2022_01_15_uSr5vTATx1y9r91iBDLMzZkqCJhWtZmrVFe7IVNy	458	25	497	84	0.3115970492362976	heineken	0.9999927282333374
2022_01_15_uSr5vTATx1y9r91iBDLMzZkqCJhWtZmrVFe7IVNy	240	0	309	41	0.3051721155643463	heineken	0.9999995231628418
2022_01_15_uSr5vTATx1y9r91iBDLMzZkqCJhWtZmrVFe7IVNy	80	293	133	318	0.2917216122150421	heineken	0.9912137389183044
2022_01_15_uSr5vTATx1y9r91iBDLMzZkqCJhWtZmrVFe7IVNy	35	514	73	572	0.2611928880214691	unknown	0.9721606373786926
2022_01_15_uSr5vTATx1y9r91iBDLMzZkqCJhWtZmrVFe7IVNy	481	112	572	166	0.21172799170017242	heineken	0.9999978542327881
2022_01_15_uSr5vTATx1y9r91iBDLMzZkqCJhWtZmrVFe7IVNy	341	0	384	72	0.21114586293697357	heineken	0.8968222141265869
2022_01_15_uSr5vTATx1y9r91iBDLMzZkqCJhWtZmrVFe7IVNy	178	222	236	293	0.19557549059391022	heineken	0.9999971389770508
2022_01_15_uSr5vTATx1y9r91iBDLMzZkqCJhWtZmrVFe7IVNy	338	117	415	189	0.1928970068693161	heineken	1.0
2022_01_15_uSr5vTATx1y9r91iBDLMzZkqCJhWtZmrVFe7IVNy	350	190	421	315	0.19246412813663483	heineken	1.0
2022_01_15_uSr5vTATx1y9r91iBDLMzZkqCJhWtZmrVFe7IVNy	273	392	341	471	0.1726102977991104	heineken	1.0
2022_01_15_uSr5vTATx1y9r91iBDLMzZkqCJhWtZmrVFe7IVNy	111	31	196	85	0.15684553980827332	heineken	1.0
2022_01_15_uSr5vTATx1y9r91iBDLMzZkqCJhWtZmrVFe7IVNy	100	416	138	457	0.15561242401599884	bud_light	0.9850744009017944
2022_01_15_uSr5vTATx1y9r91iBDLMzZkqCJhWtZmrVFe7IVNy	258	3	300	40	0.13190947473049164	heineken	0.9999997615814209
2022_01_15_uSr5vTATx1y9r91iBDLMzZkqCJhWtZmrVFe7IVNy	301	343	396	360	0.12924320995807648	monster	0.9392975568771362
2022_01_15_uSr5vTATx1y9r91iBDLMzZkqCJhWtZmrVFe7IVNy	46	1	126	99	0.12288817018270493	heineken	0.9997571110725403
2022_01_15_uSr5vTATx1y9r91iBDLMzZkqCJhWtZmrVFe7IVNy	103	227	144	279	0.1220664530992508	jack_daniels	0.9479964375495911
2022_01_15_uSr5vTATx1y9r91iBDLMzZkqCJhWtZmrVFe7IVNy	457	25	545	84	0.104477658867836	heineken	1.0
2022_01_15_uSr5vTATx1y9r91iBDLMzZkqCJhWtZmrVFe7IVNy	140	128	150	137	0.1032261997461319	mikes_hard	0.9984800219535828
2022_07_08_o3V4K3O4MprGpepak3EMoMrSx3vzbCgGFq04oREa	282	281	357	356	0.8162230849266052	heinz	0.9999972581863403
2021_12_12_hVdBYFLHVtWYFx34LyxOtyANpN0NOY3mCCicqQ02	463	208	560	373	0.2826247215270996	dr_pepper	0.7561406493186951
2021_12_12_hVdBYFLHVtWYFx34LyxOtyANpN0NOY3mCCicqQ02	105	465	139	547	0.22292903065681458	unknown	0.9976626634597778
2022_02_21_qKZEanDZ5TbnBNkCUapZcf2mzqq5BIMZQuLT2Nrj	290	279	348	374	0.5852748155593872	sprite	0.9996070861816406
2022_02_21_qKZEanDZ5TbnBNkCUapZcf2mzqq5BIMZQuLT2Nrj	240	279	348	374	0.5678665041923523	seven_eleven	0.9999988079071045
2019_04_19_X3chDmIqoTaEIpihk4TknltdJ3cv15V5fn7D4ACA	148	193	490	447	0.4254104793071747	unknown	0.6864195466041565
2019_04_19_X3chDmIqoTaEIpihk4TknltdJ3cv15V5fn7D4ACA	90	1	504	454	0.33861130475997925	unknown	0.9981542229652405
2022_03_01_lyvJ6i7QCzU7APz21mpeNLzs6VEOQHTzhxI8yIh9	131	139	227	318	0.5504149198532104	monster	0.9999996423721313
2022_03_01_lyvJ6i7QCzU7APz21mpeNLzs6VEOQHTzhxI8yIh9	435	396	546	499	0.30265066027641296	fanta	0.8888684511184692
2022_03_01_lyvJ6i7QCzU7APz21mpeNLzs6VEOQHTzhxI8yIh9	88	108	209	179	0.26321280002593994	monster	1.0
2021_03_09_IMG_4171	135	170	278	484	0.7386486530303955	unknown	0.7829687595367432
2021_03_09_IMG_4171	555	190	590	481	0.17459525167942047	unknown	1.0
2018_09_27_2u2AysP50r8xv2ujqZSrwtGF7HZ1fFB8lykXVRRz	120	433	228	490	0.8214290738105774	aquafina	0.9897778630256653
2018_09_27_2u2AysP50r8xv2ujqZSrwtGF7HZ1fFB8lykXVRRz	269	450	360	513	0.8164589405059814	unknown	0.9136515259742737
2018_09_27_2u2AysP50r8xv2ujqZSrwtGF7HZ1fFB8lykXVRRz	383	445	473	502	0.7955486178398132	jack_daniels	0.9695310592651367
2018_09_27_2u2AysP50r8xv2ujqZSrwtGF7HZ1fFB8lykXVRRz	492	443	588	499	0.4613116979598999	unknown	0.9998946189880371
2018_09_27_2u2AysP50r8xv2ujqZSrwtGF7HZ1fFB8lykXVRRz	48	483	111	545	0.12745504081249237	aquafina	1.0
2018_09_27_2u2AysP50r8xv2ujqZSrwtGF7HZ1fFB8lykXVRRz	70	313	101	327	0.11628596484661102	smart_water	0.7034623622894287
2018_09_27_2u2AysP50r8xv2ujqZSrwtGF7HZ1fFB8lykXVRRz	124	113	169	142	0.10620158165693283	guinness	0.4911467134952545
2021_12_22_RBA3UZA5Wp28mF19IVR1Kle9ZyFznmDVW7hGqYUU	35	476	60	535	0.8388367295265198	guinness	0.8716207146644592
2021_12_22_RBA3UZA5Wp28mF19IVR1Kle9ZyFznmDVW7hGqYUU	65	362	92	421	0.5397423505783081	miller_light	0.98516845703125
2021_12_22_RBA3UZA5Wp28mF19IVR1Kle9ZyFznmDVW7hGqYUU	37	199	65	258	0.3759321868419647	unknown	0.9879398345947266
2021_12_22_RBA3UZA5Wp28mF19IVR1Kle9ZyFznmDVW7hGqYUU	537	289	600	367	0.33827629685401917	heineken	0.886288046836853
2021_12_22_RBA3UZA5Wp28mF19IVR1Kle9ZyFznmDVW7hGqYUU	455	138	523	238	0.1448258012533188	bud_light	1.0
2021_12_22_RBA3UZA5Wp28mF19IVR1Kle9ZyFznmDVW7hGqYUU	404	63	424	194	0.11445575952529907	unknown	0.9986849427223206
2021_12_22_RBA3UZA5Wp28mF19IVR1Kle9ZyFznmDVW7hGqYUU	537	163	599	395	0.11231479793787003	heineken	0.9999997615814209
2021_12_22_RBA3UZA5Wp28mF19IVR1Kle9ZyFznmDVW7hGqYUU	536	246	601	382	0.10084441304206848	heineken	0.8229677081108093
2022_01_14_SVBgw0DfMUQW8QoUfQxzkeTgE5s5FTsEsnDAaMOd	501	472	588	562	0.7636064887046814	coca_cola	0.999997615814209
2022_01_14_SVBgw0DfMUQW8QoUfQxzkeTgE5s5FTsEsnDAaMOd	53	122	89	172	0.4786226153373718	bud_light	0.999997615814209
2022_01_14_SVBgw0DfMUQW8QoUfQxzkeTgE5s5FTsEsnDAaMOd	252	291	378	500	0.23077066242694855	modelo	0.997856080532074
2022_01_14_SVBgw0DfMUQW8QoUfQxzkeTgE5s5FTsEsnDAaMOd	57	362	147	487	0.22776587307453156	bud_light	1.0
2022_01_14_SVBgw0DfMUQW8QoUfQxzkeTgE5s5FTsEsnDAaMOd	221	72	287	185	0.22488842904567719	fireball	0.9961232542991638
2022_01_14_SVBgw0DfMUQW8QoUfQxzkeTgE5s5FTsEsnDAaMOd	121	92	181	201	0.14773188531398773	fireball	0.9782589673995972
2020_08_27_nkYczsokQjPk4IhPRUCyTeEUEfyq7WvECTDZmyqe	230	221	409	428	0.37524959444999695	unknown	0.9939717650413513
2020_08_27_nkYczsokQjPk4IhPRUCyTeEUEfyq7WvECTDZmyqe	220	214	458	490	0.17259123921394348	unknown	0.9999450445175171
2018_08_20_gxswwBtUk9Ff2qh4AnKDcqt7jjxWaaWLngSYY5kC	267	195	288	243	0.867979884147644	senorial	0.5600228309631348
2022_03_03_2kMRDfob69zXtOLCSlcjaAkIJvvpZLzSyit4gpRJ	516	215	593	316	0.8851215243339539	amstel_light	0.9999148845672607
2022_03_03_2kMRDfob69zXtOLCSlcjaAkIJvvpZLzSyit4gpRJ	288	558	376	640	0.8513565063476562	amstel_light	0.9999440908432007
2022_03_03_2kMRDfob69zXtOLCSlcjaAkIJvvpZLzSyit4gpRJ	47	318	124	426	0.8139108419418335	amstel_light	0.9999912977218628
2022_03_03_2kMRDfob69zXtOLCSlcjaAkIJvvpZLzSyit4gpRJ	128	49	367	410	0.7804447412490845	modelo	0.990678071975708
2022_03_03_2kMRDfob69zXtOLCSlcjaAkIJvvpZLzSyit4gpRJ	94	215	142	264	0.4273556172847748	unknown	0.9613615274429321
2022_03_03_2kMRDfob69zXtOLCSlcjaAkIJvvpZLzSyit4gpRJ	337	501	402	588	0.14791816473007202	amstel_light	0.9999995231628418
2022_03_03_2kMRDfob69zXtOLCSlcjaAkIJvvpZLzSyit4gpRJ	227	490	263	553	0.12635907530784607	unknown	0.9844874739646912
2021_06_27_IMG_2341	435	148	555	275	0.6769666075706482	lays	0.6611314415931702
2021_06_27_IMG_2341	84	448	123	483	0.6661299467086792	unknown	0.9145001173019409
2021_06_27_IMG_2341	87	411	149	455	0.5886533856391907	unknown	0.9783356189727783
2021_06_27_IMG_2341	99	481	137	501	0.14835171401500702	kelloggs	0.999854564666748
2021_06_27_IMG_2341	432	140	558	314	0.13538849353790283	unknown	0.9984719157218933
2021_07_27_gSuxzPcbFlQ3hvuFxuBwKXxSIiZdIYO09hKliUte	98	76	323	213	0.7261595726013184	heineken	1.0
2022_02_22_uK37tMTpKgcJ4kBc7fLiDOdNX7x2lqmKUv3Q08Zl	278	270	359	318	0.3573974370956421	mountain_dew	0.984485387802124
2022_02_22_uK37tMTpKgcJ4kBc7fLiDOdNX7x2lqmKUv3Q08Zl	242	269	395	368	0.3177322447299957	unknown	0.999745786190033
2022_02_22_uK37tMTpKgcJ4kBc7fLiDOdNX7x2lqmKUv3Q08Zl	244	303	394	368	0.3158237934112549	unknown	0.9999582767486572
2022_03_09_Cpr0lFqPpf6sjYhauo75ou6mQdKMh0gjfn4BRe8z	26	503	104	586	0.7137274742126465	heineken	0.6556519865989685
2022_03_09_Cpr0lFqPpf6sjYhauo75ou6mQdKMh0gjfn4BRe8z	325	462	405	565	0.6583447456359863	unknown	0.6159777641296387
2022_03_09_Cpr0lFqPpf6sjYhauo75ou6mQdKMh0gjfn4BRe8z	302	107	343	157	0.4800183176994324	budweiser	0.8724158406257629
2022_03_09_Cpr0lFqPpf6sjYhauo75ou6mQdKMh0gjfn4BRe8z	536	212	609	377	0.40509164333343506	modelo	0.9999926090240479
2022_03_09_Cpr0lFqPpf6sjYhauo75ou6mQdKMh0gjfn4BRe8z	67	547	169	640	0.37229233980178833	unknown	0.7664236426353455
2022_03_09_Cpr0lFqPpf6sjYhauo75ou6mQdKMh0gjfn4BRe8z	152	371	219	436	0.2173633873462677	unknown	0.9932613968849182
2022_03_09_Cpr0lFqPpf6sjYhauo75ou6mQdKMh0gjfn4BRe8z	518	385	578	461	0.15310917794704437	unknown	0.9999696016311646
2022_03_09_Cpr0lFqPpf6sjYhauo75ou6mQdKMh0gjfn4BRe8z	536	385	578	461	0.14896593987941742	unknown	0.9998716115951538
2022_03_09_Cpr0lFqPpf6sjYhauo75ou6mQdKMh0gjfn4BRe8z	355	366	401	434	0.1145489439368248	mountain_dew	0.9159147143363953
2022_03_09_Cpr0lFqPpf6sjYhauo75ou6mQdKMh0gjfn4BRe8z	42	345	60	362	0.10953110456466675	keebler	0.9999874830245972
2022_05_01_gGk8Xiz9H0Iq5JIfiqeKtssayqBlUguNnFt2c7Yy	376	318	419	363	0.8686270713806152	modelo	0.9971494078636169
2022_05_01_gGk8Xiz9H0Iq5JIfiqeKtssayqBlUguNnFt2c7Yy	177	419	385	632	0.28841590881347656	modelo	0.9999998807907104
2022_05_01_gGk8Xiz9H0Iq5JIfiqeKtssayqBlUguNnFt2c7Yy	199	452	360	580	0.26294612884521484	modelo	1.0
2022_05_01_gGk8Xiz9H0Iq5JIfiqeKtssayqBlUguNnFt2c7Yy	61	298	160	403	0.11306744813919067	vita_coco	0.9993849992752075
2022_02_10_YAdqfkl2NaOGYlYL2oRsR5TolDR2X0sovGAXo8RD	464	220	575	444	0.7669410109519958	stella	1.0
2022_02_10_YAdqfkl2NaOGYlYL2oRsR5TolDR2X0sovGAXo8RD	223	223	278	353	0.47311633825302124	coca_cola	0.9915669560432434
2022_02_10_YAdqfkl2NaOGYlYL2oRsR5TolDR2X0sovGAXo8RD	60	210	139	350	0.17419081926345825	stella	0.4147551655769348
2022_02_10_YAdqfkl2NaOGYlYL2oRsR5TolDR2X0sovGAXo8RD	67	460	127	559	0.15601646900177002	unknown	0.9999383687973022
2022_07_05_xrUQYOFMfqoYRv1xIFzIE5SvT7VuDRc2NbfRVsb5	221	250	423	391	0.6548979878425598	dr_pepper	0.9986304640769958
2022_01_21_8TtS1ZJuITKJmFaQgnEFptTr8VDGsLFT8XOAIqq5	225	412	352	472	0.6048000454902649	unknown	0.9975142478942871
2022_01_21_8TtS1ZJuITKJmFaQgnEFptTr8VDGsLFT8XOAIqq5	433	310	578	398	0.11098979413509369	corona	0.8056933879852295
2022_01_21_8TtS1ZJuITKJmFaQgnEFptTr8VDGsLFT8XOAIqq5	99	546	173	600	0.101359061896801	unknown	0.8583234548568726
2022_01_12_JIRbMQkISvPfA0eREruQ8PfVEp2QSUKQr9W9eIET	262	486	379	580	0.681382954120636	fireball	0.9999587535858154
2022_01_12_JIRbMQkISvPfA0eREruQ8PfVEp2QSUKQr9W9eIET	124	59	177	142	0.21095596253871918	aquafina	0.9996061325073242
2022_02_25_rVxCY9mRfYm28c7cNIq4r5ngF9PsDWNVykme4vHB	302	16	341	62	0.5338241457939148	senorial	0.9999849796295166
2022_02_25_rVxCY9mRfYm28c7cNIq4r5ngF9PsDWNVykme4vHB	243	261	396	377	0.15756061673164368	seven_eleven	1.0
2022_02_27_jcYJ2s2N4w3biYLARbJ7TkdRdSrhBqp1d7XW37YF	514	184	568	211	0.6159726977348328	unknown	0.5633456707000732
2022_02_27_jcYJ2s2N4w3biYLARbJ7TkdRdSrhBqp1d7XW37YF	343	259	394	293	0.246015727519989	michelob	0.9996736645698547
2022_02_27_jcYJ2s2N4w3biYLARbJ7TkdRdSrhBqp1d7XW37YF	602	162	639	263	0.19777743518352509	unknown	0.9998060464859009
2019_11_21_IUUHDYQMldIjR5gZtSNek9PIH0HeNg5hMPJ87JL0	246	291	394	351	0.31049394607543945	white_claw	0.7927067875862122
2022_03_01_WN0VCWJZFfT9Cnt7ZvN5rOdXwq19iRtBUrmcZ1eb	49	405	146	555	0.8557334542274475	amstel_light	0.999158501625061
2022_03_01_WN0VCWJZFfT9Cnt7ZvN5rOdXwq19iRtBUrmcZ1eb	505	80	582	229	0.64134681224823	unknown	0.9929409027099609
