im_name	xmin_coord	ymin_coord	xmax_coord	ymax_coord	predicted	conf
2022_02_07_nmC931ztG39CYHXp7lD64XOnCnvyscr3HSVUpmbV	65	247	111	295	guinness	0.8006475567817688
2022_02_07_nmC931ztG39CYHXp7lD64XOnCnvyscr3HSVUpmbV	71	326	112	373	guinness	0.8005426526069641
2022_02_07_nmC931ztG39CYHXp7lD64XOnCnvyscr3HSVUpmbV	378	329	422	379	guinness	0.7411525845527649
2022_02_11_Mme6HOD8gyR0Ci65qHqtQbjucaWPALud04VZBpYF	129	92	244	226	corona	0.8392327427864075
2022_02_11_Mme6HOD8gyR0Ci65qHqtQbjucaWPALud04VZBpYF	129	94	210	226	corona	0.8202575445175171
2022_02_11_Mme6HOD8gyR0Ci65qHqtQbjucaWPALud04VZBpYF	241	427	286	482	corona	0.7911086678504944
2022_02_11_Mme6HOD8gyR0Ci65qHqtQbjucaWPALud04VZBpYF	361	472	395	516	corona	0.7093871235847473
2022_02_11_Mme6HOD8gyR0Ci65qHqtQbjucaWPALud04VZBpYF	523	88	564	135	guinness	0.6539701223373413
2022_02_11_Mme6HOD8gyR0Ci65qHqtQbjucaWPALud04VZBpYF	429	582	498	639	corona	0.5905739665031433
2022_02_11_Mme6HOD8gyR0Ci65qHqtQbjucaWPALud04VZBpYF	191	231	223	280	corona	0.560547947883606
2022_02_11_Mme6HOD8gyR0Ci65qHqtQbjucaWPALud04VZBpYF	134	425	184	495	corona	0.44684353470802307
2022_02_11_Mme6HOD8gyR0Ci65qHqtQbjucaWPALud04VZBpYF	354	513	411	573	corona	0.338100403547287
2022_01_01_qwvKDToS0fk9421KZAGFBzrPrmWGKH2yzpSBoExN	277	331	386	511	nestle_pure_life	0.8423760533332825
2022_01_01_qwvKDToS0fk9421KZAGFBzrPrmWGKH2yzpSBoExN	481	131	577	341	nestle_pure_life	0.7908652424812317
2022_01_01_qwvKDToS0fk9421KZAGFBzrPrmWGKH2yzpSBoExN	277	330	386	511	deer_park	0.378754585981369
2022_01_01_qwvKDToS0fk9421KZAGFBzrPrmWGKH2yzpSBoExN	71	254	236	489	powerade	0.25156259536743164
2022_01_21_PSiMuSpAFwdPpawyRFERjn4adpKwEMnrcXGIBUMw	46	335	75	389	guinness	0.8883827924728394
2022_01_21_PSiMuSpAFwdPpawyRFERjn4adpKwEMnrcXGIBUMw	74	438	103	493	guinness	0.8882109522819519
2022_01_21_PSiMuSpAFwdPpawyRFERjn4adpKwEMnrcXGIBUMw	91	328	118	380	guinness	0.8799441456794739
2022_01_21_PSiMuSpAFwdPpawyRFERjn4adpKwEMnrcXGIBUMw	439	61	506	158	marlboro	0.862266480922699
2022_01_21_PSiMuSpAFwdPpawyRFERjn4adpKwEMnrcXGIBUMw	70	222	97	280	guinness	0.8619199991226196
2022_01_21_PSiMuSpAFwdPpawyRFERjn4adpKwEMnrcXGIBUMw	536	129	600	223	marlboro	0.8545441031455994
2022_01_21_PSiMuSpAFwdPpawyRFERjn4adpKwEMnrcXGIBUMw	110	246	135	303	guinness	0.8452587127685547
2022_01_21_PSiMuSpAFwdPpawyRFERjn4adpKwEMnrcXGIBUMw	40	152	69	207	guinness	0.8319295048713684
2022_01_21_PSiMuSpAFwdPpawyRFERjn4adpKwEMnrcXGIBUMw	80	145	110	197	guinness	0.7198309898376465
2022_01_21_PSiMuSpAFwdPpawyRFERjn4adpKwEMnrcXGIBUMw	113	405	143	471	guinness	0.6733821630477905
2022_07_19_aLSVO9Sr60or2v2HUNvWHl9qHzDcjJhGMnuky4rl	245	244	383	375	niagara	0.9063365459442139
2021_03_29_CCBD3925-9C81-434D-8C12-213B3D7FCC3D	254	271	370	375	marlboro	0.8935242891311646
2022_04_01_lB264931gqpaUdnGA0QCZzO6ntrdPVvV2thN5qfN	503	288	581	479	modelo	0.8799518346786499
2022_04_01_lB264931gqpaUdnGA0QCZzO6ntrdPVvV2thN5qfN	204	307	288	479	modelo	0.4955040514469147
2022_02_12_WgrIHQh6mLTuHp8ZsFA7l3MyQlFQDFfNPyS2h9Sc	191	149	498	569	mountain_dew	0.9276761412620544
2022_02_12_WgrIHQh6mLTuHp8ZsFA7l3MyQlFQDFfNPyS2h9Sc	52	64	499	522	mountain_dew	0.4272431433200836
2022_07_01_Gpjz1fAY7P7vwqZdELPSfuPZCdIn46bb8QyF2bpI	355	463	402	488	great_value	0.46155261993408203
2022_07_01_Gpjz1fAY7P7vwqZdELPSfuPZCdIn46bb8QyF2bpI	229	137	268	170	great_value	0.2569390535354614
2019_11_02_wMNROA1s5sTr5KTjYjHHRTeYfyDaIOFFruWJGq7O	91	2	561	459	reeses	0.7517894506454468
112_YrOvZUmj9vf1mk1HaMilxHHUwhYdKadYdgVefWGc	256	123	380	262	corona	0.27404505014419556
2021_04_21_IMG_2857	330	201	535	438	coors	0.8881769180297852
2022_03_01_RaW06BQRJY0lI2WoqBjNK4gFGbuagLU1bnI6mYST	186	430	252	525	cheetos	0.9222269654273987
2018_02_16_i278ijJ3cDM98C8eLHoNiKqUyU9jGMjq1l4Oh9VY	461	128	604	418	coca_cola	0.5802094340324402
2022_02_15_YOHk8Bjn7C4lzCI9PRh5hrKSh11XHhRnB6i2c6Vw	45	128	478	490	snickers	0.80125892162323
2018_12_31_5Gn6Fuj1e1v41KNyAMHyIijFW377V0ecfo4qhHuK	147	312	331	440	doritos	0.6886240243911743
2018_12_31_5Gn6Fuj1e1v41KNyAMHyIijFW377V0ecfo4qhHuK	144	311	331	441	cheetos	0.6656984090805054
2019_11_03_9YmdmPaNHdnuZ4bOp6yZ52CkC7dTalRuwKKxGpeS	80	225	392	421	natural_light	0.42789915204048157
2022_02_17_hiQ90XzJXejNJla2JiKl4VjgAJfoYGAmCHUWz1rG	228	264	414	379	coca_cola	0.9538336396217346
2022_02_17_hiQ90XzJXejNJla2JiKl4VjgAJfoYGAmCHUWz1rG	261	0	386	119	coca_cola	0.6790705919265747
2022_01_01_m2dKM05qBtDJXCFYOpiGNJ8MxN5wvsSt300cAv6X	317	490	365	548	gatorade	0.9191575646400452
2022_01_01_m2dKM05qBtDJXCFYOpiGNJ8MxN5wvsSt300cAv6X	77	429	160	512	white_claw	0.9151634573936462
2022_01_01_m2dKM05qBtDJXCFYOpiGNJ8MxN5wvsSt300cAv6X	501	463	554	519	deer_park	0.8225728869438171
2022_01_01_m2dKM05qBtDJXCFYOpiGNJ8MxN5wvsSt300cAv6X	240	333	289	360	bud_light	0.6046647429466248
2022_01_01_m2dKM05qBtDJXCFYOpiGNJ8MxN5wvsSt300cAv6X	527	570	569	631	dasani	0.3404856026172638
2022_01_01_m2dKM05qBtDJXCFYOpiGNJ8MxN5wvsSt300cAv6X	527	571	570	632	aquafina	0.2880493700504303
2022_01_15_uSr5vTATx1y9r91iBDLMzZkqCJhWtZmrVFe7IVNy	512	282	566	321	gatorade	0.8916482329368591
2022_01_15_uSr5vTATx1y9r91iBDLMzZkqCJhWtZmrVFe7IVNy	23	511	110	572	red_bull	0.8801422715187073
2022_01_15_uSr5vTATx1y9r91iBDLMzZkqCJhWtZmrVFe7IVNy	112	406	167	454	red_bull	0.8796499967575073
2022_01_15_uSr5vTATx1y9r91iBDLMzZkqCJhWtZmrVFe7IVNy	135	225	240	293	heineken	0.832238495349884
2022_01_15_uSr5vTATx1y9r91iBDLMzZkqCJhWtZmrVFe7IVNy	278	190	414	247	heineken	0.7946023344993591
2022_01_15_uSr5vTATx1y9r91iBDLMzZkqCJhWtZmrVFe7IVNy	504	512	593	581	fanta	0.7410480976104736
2022_01_15_uSr5vTATx1y9r91iBDLMzZkqCJhWtZmrVFe7IVNy	236	0	398	73	heineken	0.7159110903739929
2022_01_15_uSr5vTATx1y9r91iBDLMzZkqCJhWtZmrVFe7IVNy	240	389	412	475	heineken	0.7085337042808533
2022_01_15_uSr5vTATx1y9r91iBDLMzZkqCJhWtZmrVFe7IVNy	216	523	308	605	doritos	0.6921752095222473
2022_01_15_uSr5vTATx1y9r91iBDLMzZkqCJhWtZmrVFe7IVNy	40	12	190	83	heineken	0.5155274868011475
2022_01_15_uSr5vTATx1y9r91iBDLMzZkqCJhWtZmrVFe7IVNy	236	0	337	72	heineken	0.4273563325405121
2022_01_15_uSr5vTATx1y9r91iBDLMzZkqCJhWtZmrVFe7IVNy	484	24	635	95	heineken	0.28709840774536133
2022_01_15_uSr5vTATx1y9r91iBDLMzZkqCJhWtZmrVFe7IVNy	338	0	397	73	heineken	0.25469520688056946
2022_07_08_o3V4K3O4MprGpepak3EMoMrSx3vzbCgGFq04oREa	283	281	355	358	heinz	0.9485641121864319
2021_12_12_hVdBYFLHVtWYFx34LyxOtyANpN0NOY3mCCicqQ02	459	208	552	375	coca_cola	0.9304243326187134
2022_02_21_qKZEanDZ5TbnBNkCUapZcf2mzqq5BIMZQuLT2Nrj	185	227	412	460	seven_eleven	0.875913679599762
2022_03_01_lyvJ6i7QCzU7APz21mpeNLzs6VEOQHTzhxI8yIh9	433	397	549	520	fanta	0.9552149772644043
2022_03_01_lyvJ6i7QCzU7APz21mpeNLzs6VEOQHTzhxI8yIh9	120	106	236	320	monster	0.7606613636016846
2021_03_09_IMG_4171	280	223	490	441	starbucks	0.9464266300201416
2018_09_27_2u2AysP50r8xv2ujqZSrwtGF7HZ1fFB8lykXVRRz	120	431	231	492	aquafina	0.9491879343986511
2018_09_27_2u2AysP50r8xv2ujqZSrwtGF7HZ1fFB8lykXVRRz	267	448	359	508	aquafina	0.8958612084388733
2018_09_27_2u2AysP50r8xv2ujqZSrwtGF7HZ1fFB8lykXVRRz	46	486	114	540	aquafina	0.8918336629867554
2018_09_27_2u2AysP50r8xv2ujqZSrwtGF7HZ1fFB8lykXVRRz	382	440	473	507	aquafina	0.7955403923988342
2018_09_27_2u2AysP50r8xv2ujqZSrwtGF7HZ1fFB8lykXVRRz	243	93	308	153	aquafina	0.6080887317657471
2018_09_27_2u2AysP50r8xv2ujqZSrwtGF7HZ1fFB8lykXVRRz	489	442	599	550	niagara	0.492667019367218
2018_09_27_2u2AysP50r8xv2ujqZSrwtGF7HZ1fFB8lykXVRRz	317	83	358	151	aquafina	0.3704935908317566
2021_12_22_RBA3UZA5Wp28mF19IVR1Kle9ZyFznmDVW7hGqYUU	398	64	430	194	bud_light	0.8971951007843018
2021_12_22_RBA3UZA5Wp28mF19IVR1Kle9ZyFznmDVW7hGqYUU	244	410	315	549	corona	0.8756958842277527
2021_12_22_RBA3UZA5Wp28mF19IVR1Kle9ZyFznmDVW7hGqYUU	536	215	596	369	heineken	0.8252568244934082
2021_12_22_RBA3UZA5Wp28mF19IVR1Kle9ZyFznmDVW7hGqYUU	458	143	517	227	bud_light	0.7200659513473511
2021_12_22_RBA3UZA5Wp28mF19IVR1Kle9ZyFznmDVW7hGqYUU	34	467	60	534	gatorade	0.6166243553161621
2021_12_22_RBA3UZA5Wp28mF19IVR1Kle9ZyFznmDVW7hGqYUU	320	440	368	549	corona	0.5907663106918335
2021_12_22_RBA3UZA5Wp28mF19IVR1Kle9ZyFznmDVW7hGqYUU	65	362	97	428	gatorade	0.46335577964782715
2021_12_22_RBA3UZA5Wp28mF19IVR1Kle9ZyFznmDVW7hGqYUU	35	205	66	261	modelo	0.3969759941101074
2022_01_14_SVBgw0DfMUQW8QoUfQxzkeTgE5s5FTsEsnDAaMOd	222	74	284	181	fireball	0.940319299697876
2022_01_14_SVBgw0DfMUQW8QoUfQxzkeTgE5s5FTsEsnDAaMOd	498	472	590	562	coca_cola	0.9393221735954285
2022_01_14_SVBgw0DfMUQW8QoUfQxzkeTgE5s5FTsEsnDAaMOd	53	122	89	168	bud_light	0.8802666068077087
2022_01_14_SVBgw0DfMUQW8QoUfQxzkeTgE5s5FTsEsnDAaMOd	122	94	178	200	fireball	0.8709879517555237
2022_01_14_SVBgw0DfMUQW8QoUfQxzkeTgE5s5FTsEsnDAaMOd	67	372	147	477	bud_light	0.8138601779937744
2022_01_14_SVBgw0DfMUQW8QoUfQxzkeTgE5s5FTsEsnDAaMOd	291	302	370	496	corona	0.29314276576042175
2020_08_27_nkYczsokQjPk4IhPRUCyTeEUEfyq7WvECTDZmyqe	225	221	405	435	powerade	0.9662302136421204
2022_03_03_2kMRDfob69zXtOLCSlcjaAkIJvvpZLzSyit4gpRJ	48	316	126	426	amstel_light	0.9436339735984802
2022_03_03_2kMRDfob69zXtOLCSlcjaAkIJvvpZLzSyit4gpRJ	515	214	594	316	amstel_light	0.9380877017974854
2022_03_03_2kMRDfob69zXtOLCSlcjaAkIJvvpZLzSyit4gpRJ	288	559	375	639	amstel_light	0.9325762987136841
2022_03_03_2kMRDfob69zXtOLCSlcjaAkIJvvpZLzSyit4gpRJ	312	500	402	575	amstel_light	0.8936494588851929
2022_03_03_2kMRDfob69zXtOLCSlcjaAkIJvvpZLzSyit4gpRJ	223	489	268	551	modelo	0.30030032992362976
2021_06_27_IMG_2341	433	143	561	315	lays	0.8666948676109314
2021_06_27_IMG_2341	80	404	154	496	red_bull	0.7271266579627991
2021_07_27_gSuxzPcbFlQ3hvuFxuBwKXxSIiZdIYO09hKliUte	93	71	327	215	heineken	0.9113975763320923
2021_07_27_gSuxzPcbFlQ3hvuFxuBwKXxSIiZdIYO09hKliUte	84	304	155	388	kirkland	0.9028358459472656
2022_02_22_uK37tMTpKgcJ4kBc7fLiDOdNX7x2lqmKUv3Q08Zl	240	269	396	370	dunkin	0.9268410801887512
2022_03_09_Cpr0lFqPpf6sjYhauo75ou6mQdKMh0gjfn4BRe8z	18	505	103	587	modelo	0.9300127625465393
2022_03_09_Cpr0lFqPpf6sjYhauo75ou6mQdKMh0gjfn4BRe8z	336	476	405	554	modelo	0.8789634108543396
2022_03_09_Cpr0lFqPpf6sjYhauo75ou6mQdKMh0gjfn4BRe8z	508	388	603	464	modelo	0.8645605444908142
2022_03_09_Cpr0lFqPpf6sjYhauo75ou6mQdKMh0gjfn4BRe8z	248	38	324	108	modelo	0.8222718238830566
2022_03_09_Cpr0lFqPpf6sjYhauo75ou6mQdKMh0gjfn4BRe8z	150	374	229	435	modelo	0.7491293549537659
2022_03_09_Cpr0lFqPpf6sjYhauo75ou6mQdKMh0gjfn4BRe8z	535	229	602	378	modelo	0.7454527020454407
2022_03_09_Cpr0lFqPpf6sjYhauo75ou6mQdKMh0gjfn4BRe8z	36	324	88	391	modelo	0.7092722654342651
2022_03_09_Cpr0lFqPpf6sjYhauo75ou6mQdKMh0gjfn4BRe8z	79	554	151	639	modelo	0.6164737343788147
2022_05_01_gGk8Xiz9H0Iq5JIfiqeKtssayqBlUguNnFt2c7Yy	196	449	380	596	modelo	0.8477706909179688
2022_05_01_gGk8Xiz9H0Iq5JIfiqeKtssayqBlUguNnFt2c7Yy	513	50	589	116	corona	0.8360310196876526
2022_02_10_YAdqfkl2NaOGYlYL2oRsR5TolDR2X0sovGAXo8RD	485	226	581	445	stella	0.7373632192611694
2022_02_10_YAdqfkl2NaOGYlYL2oRsR5TolDR2X0sovGAXo8RD	214	222	277	359	coca_cola	0.5251756906509399
2022_02_10_YAdqfkl2NaOGYlYL2oRsR5TolDR2X0sovGAXo8RD	61	213	138	327	starbucks	0.33696508407592773
2022_07_05_xrUQYOFMfqoYRv1xIFzIE5SvT7VuDRc2NbfRVsb5	208	224	434	417	dr_pepper	0.9333491325378418
2022_01_21_8TtS1ZJuITKJmFaQgnEFptTr8VDGsLFT8XOAIqq5	432	314	572	391	corona	0.925713062286377
2022_01_21_8TtS1ZJuITKJmFaQgnEFptTr8VDGsLFT8XOAIqq5	119	271	227	348	bud_light	0.9052886962890625
2022_01_21_8TtS1ZJuITKJmFaQgnEFptTr8VDGsLFT8XOAIqq5	284	36	369	87	nestle_pure_life	0.26579466462135315
2022_01_12_JIRbMQkISvPfA0eREruQ8PfVEp2QSUKQr9W9eIET	115	55	205	148	aquafina	0.6843721866607666
2022_02_25_rVxCY9mRfYm28c7cNIq4r5ngF9PsDWNVykme4vHB	242	259	398	378	seven_eleven	0.9368467330932617
2022_02_27_jcYJ2s2N4w3biYLARbJ7TkdRdSrhBqp1d7XW37YF	245	322	306	375	corona	0.676270067691803
2022_02_27_jcYJ2s2N4w3biYLARbJ7TkdRdSrhBqp1d7XW37YF	245	322	306	375	heinz	0.5086782574653625
2022_03_01_WN0VCWJZFfT9Cnt7ZvN5rOdXwq19iRtBUrmcZ1eb	54	404	146	549	amstel_light	0.9429029822349548
2022_03_01_WN0VCWJZFfT9Cnt7ZvN5rOdXwq19iRtBUrmcZ1eb	114	109	172	245	red_bull	0.6130123734474182
2022_03_01_WN0VCWJZFfT9Cnt7ZvN5rOdXwq19iRtBUrmcZ1eb	509	83	588	216	doritos	0.568413496017456
2022_02_28_3pT0NyBsCP3ar1oxePztKJvGzlSAttTUophc683M	338	236	363	288	kirkland	0.8445119261741638
2022_02_28_3pT0NyBsCP3ar1oxePztKJvGzlSAttTUophc683M	80	347	200	496	corona	0.4674799144268036
2022_03_01_I6wPQtyXvTmsceaIQrUSLOUinSDnDUPDbgRzZJoo	33	75	161	257	doritos	0.9343841075897217
2022_03_01_I6wPQtyXvTmsceaIQrUSLOUinSDnDUPDbgRzZJoo	511	472	575	565	marlboro	0.8957770466804504
2019_10_31_sliSPPwhW5S5LrZV8SQDnnYNqceKrPgN7m7XjE2M	158	227	450	469	dunkin	0.8814781308174133
2019_10_31_sliSPPwhW5S5LrZV8SQDnnYNqceKrPgN7m7XjE2M	176	96	521	355	red_bull	0.5558546185493469
2021_08_06_c2By5BLOTF6OejHYWfm4fbMqkWr1S2j1CtBiy1bj	222	174	426	388	white_claw	0.6527422070503235
2021_08_06_c2By5BLOTF6OejHYWfm4fbMqkWr1S2j1CtBiy1bj	0	224	113	472	corona	0.309631884098053
2021_12_29_gEyFz9K8N1VmQFeQWgISxzuAUpDxIGVHRWOb2P9o	295	270	346	367	dunkin	0.30177685618400574
2021_07_15_IEr5Cf8JAma9WBDppvPnUPINPgwD7EwCyaAX4tWJ	93	165	204	295	heineken	0.8696428537368774
2021_07_05_IMG_2946	254	305	381	346	newport	0.41270074248313904
2019_02_04_PmOrhYgq98g6NxdPWgPBjlIqrwMEZ1dI1Ulz8m7A	262	266	377	378	kirkland	0.7898460626602173
2022_03_03_mRWDqXje0syQr4S7EkY2hz3jHd9X9PM8gMtgWpPK	397	326	495	451	coca_cola	0.74749755859375
2022_03_03_mRWDqXje0syQr4S7EkY2hz3jHd9X9PM8gMtgWpPK	159	198	307	340	coca_cola	0.6044955849647522
2022_03_03_mRWDqXje0syQr4S7EkY2hz3jHd9X9PM8gMtgWpPK	159	198	307	341	dunkin	0.5038170218467712
2022_03_03_mRWDqXje0syQr4S7EkY2hz3jHd9X9PM8gMtgWpPK	159	198	306	340	coors	0.29833364486694336
2022_02_28_yfRPt9dy7U9F0Jyv1fYfTcP2DuCsQd0EkdzkkOHB	222	237	415	421	dunkin	0.9250410199165344
2022_02_27_dUO2ylSE1Eg8U82LBo3A6w6fu8AfhdKmxyYmt25o	63	524	121	596	sprite	0.8577580451965332
2022_02_27_dUO2ylSE1Eg8U82LBo3A6w6fu8AfhdKmxyYmt25o	361	241	424	285	deer_park	0.8186808824539185
2022_02_27_dUO2ylSE1Eg8U82LBo3A6w6fu8AfhdKmxyYmt25o	143	77	228	162	marlboro	0.3453398048877716
2022_12_06_2zzg54khn9R4Nq43AZ3lUE41TBEjx5miOqmadctA	283	278	360	362	great_value	0.879037082195282
2022_03_05_nczq8JR3dD3iMiODjAAsrjkTmnEoJnqTRN4AXG4C	282	279	355	359	dr_pepper	0.8312064409255981
2022_03_05_nczq8JR3dD3iMiODjAAsrjkTmnEoJnqTRN4AXG4C	282	279	355	358	coca_cola	0.653960645198822
112_CHb22qoTr1vMgCUZOrywezmBkE5tmIyNfXbQaElD	510	147	579	197	niagara	0.4005473852157593
2019_10_12_wjmii01nCEy4YG90frGMF6dYexZrw4DfN0F2mBhs	291	296	350	341	seven_eleven	0.9619353413581848
2019_11_21_wPpzvv3Emuw4lRzAWHbkz6tkAR1CADcJgFBiVgQC	172	367	266	442	heinz	0.9014609456062317
2019_11_21_wPpzvv3Emuw4lRzAWHbkz6tkAR1CADcJgFBiVgQC	227	264	281	297	heinz	0.38259389996528625
2023_04_06_apWenFq9h3GenG2GFjYFe3e3xd33O4SFCjF0u2lF	129	164	333	413	burger_king	0.9509952068328857
2022_02_16_fqEGvopwhJ2NcGiFPRej1Dx9NXprzD38g80QQtm7	25	352	101	423	heineken	0.861221194267273
2020_01_25_h7NrSTkuXWFkv76jygjbg36OWhi9Jcxa7tY5LaWW	135	210	510	423	reeses	0.8752332329750061
2019_06_11_Q9HYzqELIGLyXu23WE5bqrJx4GIYwmGGQ3aRl12N	213	289	437	412	niagara	0.4782361388206482
2019_06_11_Q9HYzqELIGLyXu23WE5bqrJx4GIYwmGGQ3aRl12N	213	290	437	412	aquafina	0.36848291754722595
2021_07_28_BYKotANU8bJgqm2ntFsBb1pwZGnCsWVGNFF7DbWY	273	240	374	395	doritos	0.8530701398849487
2022_01_17_TGSm6j15KajRsqbs6goHfHGTsracU2jRAap5PHFg	367	289	544	492	fanta	0.9194163084030151
2022_01_17_TGSm6j15KajRsqbs6goHfHGTsracU2jRAap5PHFg	94	149	170	236	mcdonalds	0.4138321876525879
112_DPYtv1yQFnTaKIKmDztapMaKtASBq6wefhkX6IeU	240	273	397	372	coca_cola	0.9149896502494812
2019_06_27_ZU7wcgjxlpbsL3kuMa6oZMmuaplRhJM7clF1ESnO	217	219	449	424	dr_pepper	0.43253660202026367
2020_08_28_20200828_184446	227	209	432	471	lays	0.4167087972164154
2021_04_21_IMG_2734	249	224	336	398	doritos	0.3788609504699707
2021_04_21_IMG_2734	248	226	337	398	cheetos	0.30548280477523804
2022_07_01_2LDPREfme2DfB5W94uwnHFCgYEkNsVJ1RvChqjQr	258	263	434	423	sprite	0.5788732171058655
2022_07_01_2LDPREfme2DfB5W94uwnHFCgYEkNsVJ1RvChqjQr	264	296	434	381	sprite	0.43967217206954956
2022_03_30_niRCvTHTEarjgd68ePbW0TS2woJ5qcGYootOcAY0	255	268	369	363	cheetos	0.9384686350822449
2021_05_30_IMG_9577	140	292	288	537	natural_light	0.7877347469329834
2021_05_30_IMG_9577	392	158	533	412	heineken	0.763217568397522
2021_05_30_IMG_9577	266	300	374	338	newport	0.5938913226127625
2022_05_22_82DGNVwUiKsqi15pwHZEtZ4LJdo2AhWocsEfqLxb	334	234	429	307	mcdonalds	0.32859107851982117
112_UtglvHKcc0ek1pF0a2Ux8OjzXeb8Rt0WBoLYEPTK	309	365	490	523	niagara	0.8289979100227356
2020_08_28_S7tAC75201qcGBl75JUYA89I9wKIgt6kRBAJbkx7	318	231	432	346	dr_pepper	0.8637700080871582
2022_03_18_SNcgzO58k6sFAxfUw8yxcPcz7Gq9MBosxSIMR9yv	241	254	367	388	stella	0.45914146304130554
2022_02_20_UVx50bocrX182wQf3vMsWGaL5PyhL2Jcb1jHljz0	301	331	400	446	sprite	0.895126223564148
2022_02_20_UVx50bocrX182wQf3vMsWGaL5PyhL2Jcb1jHljz0	398	84	570	211	heineken	0.8708299994468689
2022_02_20_UVx50bocrX182wQf3vMsWGaL5PyhL2Jcb1jHljz0	62	169	160	289	coca_cola	0.7961629629135132
2022_02_20_UVx50bocrX182wQf3vMsWGaL5PyhL2Jcb1jHljz0	287	472	412	579	corona	0.3571110963821411
2022_02_23_LyB3yylvTQyNFKf9hSu8s6rfhocoWKaNfTqyvwsn	492	438	599	574	amstel_light	0.953376054763794
2022_02_23_LyB3yylvTQyNFKf9hSu8s6rfhocoWKaNfTqyvwsn	464	67	560	183	amstel_light	0.950934648513794
2022_02_23_LyB3yylvTQyNFKf9hSu8s6rfhocoWKaNfTqyvwsn	314	395	420	523	amstel_light	0.9488301277160645
2022_02_23_LyB3yylvTQyNFKf9hSu8s6rfhocoWKaNfTqyvwsn	43	291	163	423	amstel_light	0.9428626894950867
2022_02_23_LyB3yylvTQyNFKf9hSu8s6rfhocoWKaNfTqyvwsn	467	241	561	363	amstel_light	0.9355374574661255
2022_02_23_LyB3yylvTQyNFKf9hSu8s6rfhocoWKaNfTqyvwsn	106	107	235	252	amstel_light	0.9100723266601562
2022_07_07_1iD4SQPDRb6nBNGt9TEyT5yJAKFw6EIZ37YB3Pp8	261	245	367	392	kirkland	0.9529069066047668
2019_03_08_a14VERRZiS3D31Cg0ytZc1HV0cjy1wXXifrYfUSZ	236	285	350	460	coca_cola	0.5883115530014038
2022_02_21_Znatg010NlWiogI2pgvGpLOqOhgAr8bzO8IcFi37	238	231	288	269	heineken	0.4805367588996887
2022_02_21_Znatg010NlWiogI2pgvGpLOqOhgAr8bzO8IcFi37	408	37	597	171	heineken	0.4267820715904236
2022_02_21_Znatg010NlWiogI2pgvGpLOqOhgAr8bzO8IcFi37	45	332	94	383	doritos	0.37068623304367065
2021_05_27_qQwrAjpKkyvYwmOflb1KvXfnYTXz1fUiZqeVgCJn	256	267	384	384	aquafina	0.9225549697875977
2021_04_21_IMG_2838	227	192	382	422	coors	0.8827857375144958
2022_07_01_NDTebQQLfa0GczKWcwUaW4c05ckY7pJGjg7DHzze	293	215	396	450	bud_light	0.4485623836517334
2020_08_28_20200828_184629	229	241	424	403	dr_pepper	0.8375712037086487
2022_02_20_f1TGMspF7picCwsYnb6Ih42CfHFxQhH0MCydua3K	172	418	291	520	nestle_pure_life	0.9513505697250366
2022_03_29_g7aE7XSEd3iJ0Tu5xiG34VgPpKZnYoKM3CgiOK4P	256	529	350	596	heineken	0.9368053078651428
2022_03_29_g7aE7XSEd3iJ0Tu5xiG34VgPpKZnYoKM3CgiOK4P	337	427	433	495	heineken	0.9077434539794922
2022_03_29_g7aE7XSEd3iJ0Tu5xiG34VgPpKZnYoKM3CgiOK4P	150	541	241	606	heineken	0.8827338814735413
2022_03_29_g7aE7XSEd3iJ0Tu5xiG34VgPpKZnYoKM3CgiOK4P	306	296	343	343	dasani	0.801965057849884
2022_03_29_g7aE7XSEd3iJ0Tu5xiG34VgPpKZnYoKM3CgiOK4P	165	446	228	502	corona	0.5961553454399109
2022_06_07_yOKvL2PdhDvcZwnLTgpVnVmTRk8SQINW2ENgrk5j	102	115	155	218	miller_light	0.9166697263717651
2022_06_07_yOKvL2PdhDvcZwnLTgpVnVmTRk8SQINW2ENgrk5j	466	349	533	528	natural_light	0.757693350315094
2022_03_11_3IIxk6EMH9n7Un7xYwsPtTCwBPJM4e16TkiehifB	153	80	263	199	cheetos	0.9325960278511047
2022_03_11_3IIxk6EMH9n7Un7xYwsPtTCwBPJM4e16TkiehifB	423	489	484	540	mcdonalds	0.37851831316947937
2022_03_11_3IIxk6EMH9n7Un7xYwsPtTCwBPJM4e16TkiehifB	423	489	483	540	seven_eleven	0.3507918119430542
2022_07_01_0G0E6JbwjrN76T7M7Uvwwhfo85zuxYcLhsfYryzF	260	256	402	398	fanta	0.9741060733795166
2021_12_14_XwsiyJDd5pN2TaHjLZoEu7qBtVDQttI6GKAUHbEg	45	190	120	235	coors	0.8785295486450195
2021_12_14_XwsiyJDd5pN2TaHjLZoEu7qBtVDQttI6GKAUHbEg	556	303	607	357	nestle_pure_life	0.5012216567993164
2020_02_01_f5UI1vw6c06lgApVV7fzAMnBHlLTVaZmyRLDdGdf	264	218	375	428	reeses	0.46878063678741455
2022_03_29_LusHFlzUWEhyiYR208m6c2Bnj3Z7PtJJut4snq0R	73	379	172	503	michelob	0.9544457197189331
2022_03_29_LusHFlzUWEhyiYR208m6c2Bnj3Z7PtJJut4snq0R	57	104	158	200	corona	0.8697634339332581
2022_03_29_LusHFlzUWEhyiYR208m6c2Bnj3Z7PtJJut4snq0R	380	174	475	274	corona	0.8031097054481506
